Count,key
1.0,MI414958_46.8125N_88.0625W.wdb.xml_26013
1.0,MI1456585_46.9375N_89.1875W.wdb.xml_26131
1.0,MI416147_46.9375N_88.5625W.wdb.xml_26061
5.0,MI395234_46.8125N_87.8125W.wdb.xml_26103
434.0,MI416121_46.9375N_88.6875W.wdb.xml_26061
3.0,MI416185_46.9375N_88.6875W.wdb.xml_26061
11.0,MI416117_46.9375N_88.6875W.wdb.xml_26061
7.0,MI395254_46.8125N_87.8125W.wdb.xml_26103
1.0,MI627454_46.6875N_85.4375W.wdb.xml_26095
2.0,MI395146_46.8125N_87.8125W.wdb.xml_26103
1.0,MI415185_46.6875N_85.0625W.wdb.xml_26033
4.0,MI416163_46.9375N_88.8125W.wdb.xml_26061
2.0,MI627455_46.6875N_85.4375W.wdb.xml_26095
1.0,MI1456435_46.9375N_89.1875W.wdb.xml_26131
29.0,MI395207_46.8125N_87.6875W.wdb.xml_26103
33.0,MI395105_46.8125N_87.6875W.wdb.xml_26103
1.0,MI1456461_46.9375N_89.1875W.wdb.xml_26131
6.0,MI414990_46.8125N_88.4375W.wdb.xml_26013
1.0,MI416106_46.9375N_88.5625W.wdb.xml_26061
4.0,MI395116_46.8125N_87.6875W.wdb.xml_26103
2.0,MI627457_46.6875N_85.4375W.wdb.xml_26095
24.0,MI395239_46.8125N_87.6875W.wdb.xml_26103
3.0,MI395208_46.8125N_87.6875W.wdb.xml_26103
114.0,MI414964_46.8125N_88.5625W.wdb.xml_26013
38.0,MI415015_46.8125N_88.5625W.wdb.xml_26013
3.0,MI414976_46.8125N_88.5625W.wdb.xml_26013
3.0,MI415122_46.6875N_85.0625W.wdb.xml_26033
1.0,MI416076_46.9375N_88.6875W.wdb.xml_26061
32.0,MI414985_46.8125N_88.5625W.wdb.xml_26013
1.0,MI416156_46.9375N_88.8125W.wdb.xml_26061
6.0,MI414956_46.8125N_88.5625W.wdb.xml_26013
5.0,MI414979_46.8125N_88.5625W.wdb.xml_26013
51.0,MI414979_46.8125N_88.1875W.wdb.xml_26013
58.0,MI416116_46.8125N_88.6875W.wdb.xml_26061
214.0,MI416121_46.8125N_88.6875W.wdb.xml_26061
1.0,MI627455_46.6875N_85.5625W.wdb.xml_26095
7.0,MI416117_46.8125N_88.6875W.wdb.xml_26061
5.0,MI416067_46.9375N_88.6875W.wdb.xml_26061
1.0,MI414966_46.8125N_88.0625W.wdb.xml_26013
26.0,MI414964_46.8125N_88.4375W.wdb.xml_26013
8.0,MI395002_46.8125N_87.6875W.wdb.xml_26103
1.0,MI631335_46.6875N_85.5625W.wdb.xml_26095
11.0,MI416144_46.8125N_88.6875W.wdb.xml_26061
65.0,MI395032_46.8125N_87.6875W.wdb.xml_26103
6.0,MI627508_46.6875N_85.6875W.wdb.xml_26095
1.0,MI415015_46.8125N_88.5625W.wdb.xml_26061
43.0,MI414980_46.8125N_88.5625W.wdb.xml_26013
8.0,MI414988_46.8125N_88.4375W.wdb.xml_26013
16.0,MI816913_46.6875N_85.6875W.wdb.xml_26095
7.0,MI816913_46.6875N_85.5625W.wdb.xml_26095
1.0,MI414990_46.8125N_88.5625W.wdb.xml_26013
1.0,MI631391_46.6875N_85.6875W.wdb.xml_26095
1.0,MI627508_46.6875N_85.5625W.wdb.xml_26095
4.0,MI395231_46.8125N_87.8125W.wdb.xml_26103
53.0,MI395033_46.8125N_87.6875W.wdb.xml_26103
1.0,MI395236_46.8125N_87.6875W.wdb.xml_26103
2.0,MI415177_46.6875N_85.0625W.wdb.xml_26033
64.0,MI416109_46.8125N_88.6875W.wdb.xml_26061
1.0,MI416058_46.8125N_88.6875W.wdb.xml_26061
2.0,MI394998_46.8125N_87.6875W.wdb.xml_26103
1.0,MI1529408_46.9375N_89.0625W.wdb.xml_26131
15.0,MI414979_46.8125N_88.3125W.wdb.xml_26013
10.0,MI627455_46.6875N_85.8125W.wdb.xml_26095
3.0,MI627455_46.6875N_85.6875W.wdb.xml_26095
1.0,MI416158_46.8125N_88.6875W.wdb.xml_26061
1.0,MI395328_46.8125N_87.6875W.wdb.xml_26103
2.0,MI1456544_46.9375N_89.3125W.wdb.xml_26131
1.0,MI416182_46.8125N_88.6875W.wdb.xml_26061
5.0,MI416135_46.8125N_88.5625W.wdb.xml_26061
1.0,MI631391_46.6875N_85.8125W.wdb.xml_26095
2.0,MI416139_46.8125N_88.5625W.wdb.xml_26061
2.0,MI1455243_46.6875N_85.8125W.wdb.xml_26003
1.0,MI1455244_46.6875N_85.9375W.wdb.xml_26003
1.0,MI415145_46.6875N_85.0625W.wdb.xml_26033
1.0,MI415145_46.6875N_85.1875W.wdb.xml_26033
134.0,MI395308_46.8125N_87.6875W.wdb.xml_26103
24.0,MI395308_46.8125N_87.8125W.wdb.xml_26103
4.0,MI395309_46.8125N_87.6875W.wdb.xml_26103
1.0,MI1455242_46.6875N_85.8125W.wdb.xml_26003
2.0,MI1455244_46.6875N_85.8125W.wdb.xml_26003
