Count,key
48.0,MO2531143_40.5625N_92.9375W.wdb.xml_29171
101.0,MO2532620_40.5625N_92.9375W.wdb.xml_29171
660.0,MO2531055_40.5625N_92.8125W.wdb.xml_29171
1224.0,MO2531047_40.5625N_92.9375W.wdb.xml_29171
1510.0,MO2532155_40.5625N_92.8125W.wdb.xml_29171
75.0,MO2659735_40.5625N_92.3125W.wdb.xml_29197
449.0,MO888634_40.5625N_92.3125W.wdb.xml_29199
65.0,MO2531265_40.5625N_91.6875W.wdb.xml_19111
2709.0,MO2531978_40.5625N_92.9375W.wdb.xml_29171
11.0,MO2659734_40.5625N_92.5625W.wdb.xml_29197
313.0,MO2659735_40.5625N_92.5625W.wdb.xml_29197
965.0,MO2531104_40.5625N_92.9375W.wdb.xml_29171
1395.0,MO2528515_40.5625N_92.9375W.wdb.xml_29171
3.0,MO888322_40.5625N_92.6875W.wdb.xml_29197
219.0,MO888532_40.5625N_92.3125W.wdb.xml_29197
178.0,MO2532000_40.5625N_92.0625W.wdb.xml_29199
11.0,MO2531366_40.5625N_92.9375W.wdb.xml_29171
26.0,MO2532256_40.5625N_92.5625W.wdb.xml_29197
238.0,MO2531139_40.5625N_91.6875W.wdb.xml_19111
576.0,MO888322_40.5625N_92.9375W.wdb.xml_29171
14.0,MO2531985_40.5625N_92.0625W.wdb.xml_29199
3.0,MO888754_40.5625N_91.8125W.wdb.xml_29045
211.0,MO2532057_40.5625N_92.6875W.wdb.xml_29197
168.0,MO2532024_40.5625N_92.5625W.wdb.xml_29197
7.0,MO888521_40.5625N_92.5625W.wdb.xml_29197
235.0,MO2532643_40.5625N_92.6875W.wdb.xml_29197
23.0,MO2659731_40.5625N_92.3125W.wdb.xml_29197
633.0,MO888654_40.5625N_92.1875W.wdb.xml_29199
55.0,MO2531978_40.5625N_93.0625W.wdb.xml_19007
131.0,MO2531055_40.5625N_93.0625W.wdb.xml_19007
1009.0,MO2528566_40.5625N_92.9375W.wdb.xml_29171
60.0,MO888522_40.5625N_92.6875W.wdb.xml_29197
124.0,MO2533041_40.5625N_92.3125W.wdb.xml_29199
14.0,MO2498593_40.5625N_92.8125W.wdb.xml_29171
32.0,MO2531143_40.5625N_92.6875W.wdb.xml_29197
50.0,MO888520_40.5625N_92.6875W.wdb.xml_29197
82.0,MO2659668_40.5625N_92.1875W.wdb.xml_29199
16.0,MO2531047_40.5625N_93.0625W.wdb.xml_19007
35.0,MO2531079_40.5625N_92.3125W.wdb.xml_29197
147.0,MO2659731_40.5625N_92.3125W.wdb.xml_29199
126.0,MO2528362_40.5625N_92.1875W.wdb.xml_29199
4133.0,MO2531047_40.5625N_93.0625W.wdb.xml_29171
5752.0,MO2531978_40.5625N_93.0625W.wdb.xml_29171
2813.0,MO2531055_40.5625N_93.0625W.wdb.xml_29171
205.0,MO2532223_40.5625N_92.6875W.wdb.xml_29197
104.0,MO2531257_40.5625N_92.5625W.wdb.xml_29197
307.0,MO2544515_40.5625N_93.0625W.wdb.xml_29171
396.0,MO888328_40.5625N_92.8125W.wdb.xml_29171
2.0,MO2659736_40.5625N_92.5625W.wdb.xml_29197
333.0,MO2531366_40.5625N_93.0625W.wdb.xml_29171
