Count,key
10.0,MN394882_48.9375N_96.0625W.wdb.xml_27135
1.0,MN394860_48.9375N_95.5625W.wdb.xml_27135
406.0,MN394816_48.9375N_95.8125W.wdb.xml_27135
3.0,MN394876_48.9375N_95.8125W.wdb.xml_27135
20.0,MN394790_48.9375N_95.4375W.wdb.xml_27135
1.0,MN394785_48.9375N_95.3125W.wdb.xml_27077
9.0,MN394774_48.9375N_95.3125W.wdb.xml_27135
75.0,MN2798877_48.9375N_97.1875W.wdb.xml_38067
5.0,MN2798422_48.9375N_96.6875W.wdb.xml_27069
15.0,MN394791_48.9375N_96.1875W.wdb.xml_27135
65.0,MN2798411_48.9375N_96.4375W.wdb.xml_27069
3.0,MN394818_48.9375N_95.3125W.wdb.xml_27135
58.0,MN394882_48.9375N_96.1875W.wdb.xml_27135
1.0,MN2798412_48.9375N_96.4375W.wdb.xml_27069
32.0,MN2798424_48.9375N_96.5625W.wdb.xml_27069
15.0,MN2798421_48.9375N_96.4375W.wdb.xml_27069
3.0,MN2799861_48.9375N_96.4375W.wdb.xml_27135
76.0,MN2799861_48.9375N_96.3125W.wdb.xml_27135
75.0,MN398866_48.9375N_95.0625W.wdb.xml_27077
56.0,MN2798426_48.9375N_96.5625W.wdb.xml_27069
35.0,MN2799877_48.9375N_96.3125W.wdb.xml_27135
46.0,MN2799872_48.9375N_95.9375W.wdb.xml_27135
99.0,MN2799876_48.9375N_96.0625W.wdb.xml_27135
71.0,MN394918_48.9375N_95.4375W.wdb.xml_27135
20.0,MN394879_48.9375N_95.3125W.wdb.xml_27135
54.0,MN2799824_48.9375N_95.8125W.wdb.xml_27135
17.0,MN394809_48.9375N_95.4375W.wdb.xml_27135
2.0,MN2798834_48.9375N_96.6875W.wdb.xml_27069
168.0,MN394816_48.9375N_95.9375W.wdb.xml_27135
2.0,MN394884_48.9375N_95.3125W.wdb.xml_27135
63.0,MN398880_48.9375N_95.0625W.wdb.xml_27077
26.0,MN2798424_48.9375N_96.4375W.wdb.xml_27069
16.0,MN394925_48.9375N_96.3125W.wdb.xml_27135
326.0,MN2798411_48.9375N_96.5625W.wdb.xml_27069
1011.0,MN2799878_48.9375N_95.6875W.wdb.xml_27135
64.0,MN2799880_48.9375N_95.4375W.wdb.xml_27135
3.0,MN394870_48.9375N_95.4375W.wdb.xml_27135
30.0,MN2798426_48.9375N_96.4375W.wdb.xml_27069
2.0,MN394832_48.9375N_95.3125W.wdb.xml_27135
45.0,MN394782_48.9375N_95.3125W.wdb.xml_27135
1.0,MN2799863_48.9375N_95.9375W.wdb.xml_27135
14.0,MN2799824_48.9375N_95.6875W.wdb.xml_27135
3.0,MN394829_48.9375N_95.4375W.wdb.xml_27135
30.0,MN394901_48.9375N_95.4375W.wdb.xml_27135
571.0,MN2799878_48.9375N_95.8125W.wdb.xml_27135
3.0,MN394820_48.9375N_95.4375W.wdb.xml_27135
29.0,MN394785_48.9375N_95.4375W.wdb.xml_27135
1.0,MN2799881_48.9375N_95.4375W.wdb.xml_27135
5.0,MN398885_48.9375N_95.0625W.wdb.xml_27077
26.0,MN394925_48.9375N_96.1875W.wdb.xml_27135
37.0,MN2799843_48.9375N_95.8125W.wdb.xml_27135
154.0,MN394803_48.9375N_95.6875W.wdb.xml_27135
6.0,MN2798417_48.9375N_97.0625W.wdb.xml_27069
27.0,MN2799877_48.9375N_96.1875W.wdb.xml_27135
3.0,MN2799864_48.9375N_95.9375W.wdb.xml_27135
88.0,MN394877_48.9375N_95.6875W.wdb.xml_27135
6.0,MN2799881_48.9375N_95.9375W.wdb.xml_27135
48.0,MN2799887_48.9375N_95.6875W.wdb.xml_27135
38.0,MN394779_48.9375N_95.6875W.wdb.xml_27135
5.0,MN394866_48.9375N_95.3125W.wdb.xml_27135
4.0,MN394831_48.9375N_95.4375W.wdb.xml_27135
1.0,MN2798830_48.9375N_96.6875W.wdb.xml_27069
12.0,MN2798412_48.9375N_96.5625W.wdb.xml_27069
1.0,MN2799855_48.9375N_95.9375W.wdb.xml_27135
1.0,MN398875_48.9375N_94.9375W.wdb.xml_27077
89.0,MN2799879_48.9375N_96.1875W.wdb.xml_27135
19.0,MN394782_48.9375N_95.4375W.wdb.xml_27135
16.0,MN2799905_48.9375N_95.6875W.wdb.xml_27135
7.0,MN394878_48.9375N_95.4375W.wdb.xml_27135
1.0,MN394815_48.9375N_95.4375W.wdb.xml_27135
33.0,MN398889_48.9375N_95.0625W.wdb.xml_27077
67.0,MN398902_48.9375N_94.9375W.wdb.xml_27077
63.0,MN398860_48.9375N_94.9375W.wdb.xml_27077
160.0,MN398884_48.9375N_94.9375W.wdb.xml_27077
2.0,MN394785_48.9375N_95.3125W.wdb.xml_27135
5.0,MN2798842_48.9375N_96.4375W.wdb.xml_27069
37.0,MN2799875_48.9375N_95.3125W.wdb.xml_27135
57.0,MN394794_48.9375N_95.3125W.wdb.xml_27135
1.0,MN394876_48.9375N_95.5625W.wdb.xml_27135
20.0,MN2799851_48.9375N_96.1875W.wdb.xml_27135
49.0,MN2799886_48.9375N_96.1875W.wdb.xml_27135
4.0,MN2798410_48.9375N_96.6875W.wdb.xml_27069
18.0,MN2798832_48.9375N_96.5625W.wdb.xml_27069
13.0,MN2799843_48.9375N_96.1875W.wdb.xml_27135
1.0,MN394871_48.9375N_95.3125W.wdb.xml_27135
1.0,MN2799861_48.9375N_95.9375W.wdb.xml_27135
60.0,MN398878_48.9375N_95.0625W.wdb.xml_27077
2.0,MN398905_48.9375N_94.9375W.wdb.xml_27077
6.0,MN398874_48.9375N_95.0625W.wdb.xml_27077
2.0,MN398855_48.9375N_95.0625W.wdb.xml_27077
2.0,MN398904_48.9375N_94.9375W.wdb.xml_27077
20.0,MN394803_48.9375N_95.5625W.wdb.xml_27135
12.0,MN394903_48.9375N_95.3125W.wdb.xml_27135
2.0,MN2799875_48.9375N_95.4375W.wdb.xml_27135
1.0,MN2799893_48.9375N_95.4375W.wdb.xml_27135
94.0,MN394888_48.9375N_95.5625W.wdb.xml_27135
4.0,MN398875_48.9375N_95.0625W.wdb.xml_27077
11.0,MN394809_48.9375N_95.5625W.wdb.xml_27135
4.0,MN394874_48.9375N_95.3125W.wdb.xml_27135
74.0,MN2799877_48.9375N_96.0625W.wdb.xml_27135
3.0,MN394877_48.9375N_95.5625W.wdb.xml_27135
19.0,MN394882_48.9375N_95.5625W.wdb.xml_27135
2.0,MN394805_48.9375N_95.4375W.wdb.xml_27135
1.0,MN398893_48.9375N_95.0625W.wdb.xml_27077
85.0,MN398860_48.9375N_95.0625W.wdb.xml_27077
4.0,MN398904_48.9375N_95.0625W.wdb.xml_27077
1.0,MN398912_48.9375N_94.9375W.wdb.xml_27077
104.0,MN398899_48.9375N_95.0625W.wdb.xml_27077
1.0,MN398863_48.9375N_94.9375W.wdb.xml_27077
1.0,MN2799839_48.9375N_96.1875W.wdb.xml_27135
12.0,MN394882_48.9375N_95.6875W.wdb.xml_27135
340.0,MN394888_48.9375N_95.6875W.wdb.xml_27135
8.0,MN2799888_48.9375N_95.4375W.wdb.xml_27135
